,ID,Hotel_Name,Address,State,Tel_No,Rating,Price,Latitude,Longitude
667,787,NADIAS HOTEL LANGKAWI,"Lot 977, Pantai Cenang Mukim Kedawang",Kedah,04-9551401,3,139,6.2910639,99.7275976
668,788,NATURE INN SDN BHD,"No. 1  3, Lorong Sentosa 4A, Tmn Bayu Tinggi, 41200 Klang",Selangor,03-3324 2310,3,100,3.013632,101.430635
669,789,NEW REJANG INN,"No.104, Jalan Teo Chow Beng, 96800 Kapit",Sarawak,084-796 600,3,80,2.016541,112.9387097
670,790,NEWBRIDGE HOTEL,"148, JALAN BUNGA RAYA, 75100",Melaka,06-281 3636,3,99,2.2002927,102.2516402
671,791,NEWTOWN STAR HOTEL SDN BHD,"No. 1, Tingkat Bawah, Jalan KS 10/KU5, Tmn Klang Sentral, 41050 Klang",Selangor,07-268 7406,3,94,3.1114139,101.4413958
672,792,NINETY SIX (TAMAN ARKED),"No. 3, Jalan ASB 1, Taman Arked Sutera Belia, 75350 Batu Berendam",Melaka,06-3192906,3,73,2.251,102.2504
673,793,NOORDIN MEWS,"NO. 53, LEBUH NOORDIN, 10300 GEORGETOWN",Pulau Pinang,04-263 7125,3,138,5.4118503,100.3314805
674,794,NOUVELLE HOTEL,"8th.KM, Kuala Lumpur-Seremban Highway, Sungai Besi, 43300 Seri Kembangan",Selangor,03-8939555,3,111,3.0480026,101.7052327
675,795,NOUVELLE HOTEL,"No. 1, Jalan Lagenda 1, Tmn Lagenda Putra, 81000 Kulaijaya",Johor,07-6623555,3,60,1.6598498,103.5702761
676,796,NOVA HIGHLANDS RESORT  RESIDENCE CAMERON HIGHLANDS,"The Square,Jalan Aranda Nova,39100 Greencow,Cameron Highlands",Pahang,05-2541200,3,112,4.4678921,101.3847868
677,797,NU HOTEL,"NO. 126, LOT 8349 ASSYAKIRIN COMMERCE SQUARE, JALAN TANJUNG KIDURONG, 97000 BINTULU",Sarawak,086-312 233,3,109,3.1809445,113.0393255
678,798,OCEANIA HOTEL,"Lot 60,61,62,63,64 Sadong Jaya,88800 Kota Kinabalu",Sabah,088-255 818,3,87,5.9685402,116.0714949
679,799,OKID COTTAGE,"41, Jalan Permas 10/7, Bandar Baru Permas Jaya, 81750 Johor Bahru",Johor,07-38882228,3,75,1.495838,103.8138922
680,800,ONE UTAMA HOTEL,"Lot 43  43A, Block B, Bandar Utama, Mile 6, 90000 Sandakan",Sabah,089-209 181,3,79,5.839444,118.1171729
681,801,ORCHARD INN,"No.64, Jalan Airport, 96800 Kapit",Sarawak,084-796325,3,120,2.0104308,112.9327066
682,802,ORIENTAL CRYSTAL HOTEL,"Lot 13, Jalan S10/3, Section 10, Off Jalan Bukit, 43000 Kajang",Selangor,03-87391888,3,81,2.9901664,101.7908624
683,803,ORIENTAL EVERGREEN HOTEL,"157, Jalan. Hj. Abdul Rahman, 25000 Kuantan",Pahang,05-9513 0168,3,104,3.8078581,103.3218963
684,804,PALM GARDEN INN,"Lot D1, Lorong No. 1, Phase 1A, Tmn Indah, Mile 4, North Road, Jalan Cecily, 90000 Sandakan",Sabah,03-8943 2233,3,139,5.8339227,118.0673886
685,805,PALM SEREMBAN HOTEL,"Jalan Sungai Ujong, 70200 Seremban",Negeri Sembilan,06-768 0088,3,120,2.713308,101.9133742
686,806,PALOH INN,"Wisma Nordin, Lot 74, Kg.Paloh, Pintu Geng, 15050 Kota Bharu",Kelantan,011-2549 7623,3,89,6.1054663,102.2351294
687,807,PANGKOR CORAL BAY RESORT,"Lot 34, Pasir Bogak, 32300 Pulau Pangkor",Perak,05-6855111,3,101,4.2105211,100.5591044
688,808,PANMOUR VILLA,"78, Lebuh Turi, Taman Chi Liung, 41200 Klang",Selangor,03-3371 9399,3,130,3.0264857,101.428787
689,809,PANMOUR VILLA SHAH ALAM,"5  7, Jalan Singa B20/B, Seksyen 20, 40300 Shah Alam",Selangor,03-5542 5988,3,68,3.0567366,101.5415131
690,810,PARADISE SPA HOTEL,"PT 1483, Batu 2, Jalan Seremban Tanjung Gemok, 71000 Port Dickson",Negeri Sembilan,06-6517888,3,80,2.5498877,101.7959357
691,811,PARAGON LUTONG HOTEL,"Lot 10203-10220, Jalan Kampung Pangkalan, 98107 Lutong, Miri",Sarawak,085-662 211,3,139,4.4701218,114.0121854
692,812,PARAMOUNT HOTEL,"No.3, Lorong 9A, Jalan Kg. Datu 9A Jalan Kampung Datu  96000 Sibu",Sarawak,084-331122,3,109,2.2934506,111.8223982
693,813,PARISS HOTEL ,"No. 38, Jalan Bestari 7/2, Taman Nusa Bestari , 81300 Skudai ",Johor,07-232 8250,3,109,1.4828048,103.6661887
694,814,PARK HOTEL,"Lot 11, Blok 39, Jalan Sentosa, Kampung Air, 88000 Kota Kinabalu",Sabah,088-222 999,3,126,5.9793269,116.074995
695,815,PARK HOTEL,"Jalan Raja, 98007 Miri",Sarawak,085-22155,3,55,4.3922312,113.9872127
696,816,PD FAMILY HOTEL,"3132, Jalan PD Sunggala Gateway,71050 Port Dickson",Negeri Sembilan,06-6626688,3,117,2.4744956,101.8563308
697,817,PEARL VIEW HOTEL,"2933, Jalan Baru, 13600 Butterworth",Pulau Pinang,04-398 9888,3,96,5.3790672,100.3979724
698,818,PEGAGUS HOTEL,"Jalan Pahat K 15/K, Dataran Otomobil, 40200 Shah Alam",Selangor,03-5036888,3,106,3.0642749,101.5274548
699,819,PENINSULA RESIDENCE HOTEL,"10, Jalan Semantan, Bukit Damansara, 50494 Kuala Lumpur",Wilayah Persekutuan Kuala Lumpur,03-20841515,3,116,3.1509833,101.6707191
700,820,PENVIEW HOTEL,"Lot 3411, Blok D, Jalan Tun Razak, 93450 Kuching",Sarawak,082-341 200,3,141,1.5427681,110.3720135
701,821,PERDANA RESORT,"Jalan Kuala Pa Amat, Pantai Cahaya Bulan, 15710 Kota Bharu",Kelantan,09-7485000,3,137,6.1962687,102.2737696
702,822,PERHENTIAN ISLAND RESORT ,"Pulau Perhentian Besar, Kuala Besut , 22300 Besut",Terengganu,010-9030100/09-6974900,3,118,5.902713,102.755912
703,823,PERMAI HOTEL KUALA TERENGGANU ,"Jalan Sultan Mahmud, 20400 Kuala Terengganu",Terengganu,09-6222122,3,55,5.3194822,103.1532541
704,824,PERMAISURI MITC MELAKA,"Lot. 15232  15232, Jalan Food City, Melaka International Trade Centre, 75450 Ayer Keroh",Melaka,06-231 7808,3,101,2.269908,102.2944891
705,825,PERMAISURI RESORT,"KM 16 (Batu 10) Tg. Biru, Jalan Pantai, 71250 Port Dickson",Negeri Sembilan,06-662 1558,3,112,2.4156852,101.8574301
706,826,PERTH HOTEL,"No. 21, Jalan Terminal 1, 81400 Senai",Johor,07-5909922,3,124,1.6368076,103.6631725
707,827,PHOENIX HOTEL,"Lot No. 152, 153 dan 154, Sek. 69, No. 57, Jalan Sungai Besi, 57100 Kuala Lumpur",Wilayah Persekutuan Kuala Lumpur,03-91322546,3,60,3.1294138,101.7122665
708,828,PINETREE HOTEL,"NO. 36, LOT 9523, JALAN MENGKUDU, TAMAN ABDUL RAHMAN JA039FAR, 83000 BATU PAHAT",Johor,07-431 9933,3,90,1.8612779,102.9373355
709,829,PREMIER HOTEL,"Sarawak House Complex, Jalan Kampung Nyabor, 96000 Sibu",Sarawak,084-323222,3,57,2.289487,111.8299852
710,830,PREMIER INN,"Lot 9, Blok C, Taman Hsiang, Leila Road, 90704 Sandakan",Sabah,089-273 131,3,124,5.839444,118.1171729
711,831,PRESCOTT HOTEL KUALA LUMPUR - MEDAN TUANKU,"NO. 23, LORONG MEDAN TUANKU SATU, OFF JALAN SULTAN ISMAIL, 50300",Wilayah Persekutuan Kuala Lumpur,03-2713 7887,3,55,3.1589484,101.697267
712,832,PRESCOTT HOTEL KUALA LUMPUR SENTRAL,"No. 10, Jln Tun Sambanthan, Brickfields, 50470",Wilayah Persekutuan Kuala Lumpur,03-2273 1222,3,88,3.1362033,101.6910185
713,833,PRIMALAND PORT DICKSON RESORT  CONVENTION CENTRE,"1, PD Tiara, Batu 13, Jalan. Pantai, Pasir Panjang, 71250 Port Dickson",Negeri Sembilan,06-662 8888,3,138,2.52254,101.7962932
714,834,PRIME CITY HOTEL,"No.20, Jalan Bakawali, 86000 Kluang",Johor,07-7711111,3,124,2.0356371,103.3227149
715,835,PROMENADE HOTEL,"Eastern Plaza, Mile 1, Jalan Kuhara , 91000 Tawau ",Sabah,089-982888,3,118,4.2541904,117.8966152
716,836,PROMENADE HOTEL BINTULU,"Lot 8074, No. 178, Bintulu Sentral, 97000 Bintulu, Sarawak",Sarawak,086-858 888,3,90,3.201614,113.0591105
717,837,PUNCAK INN FRASER039S HILL,"Jalan Genting,49000 Bukit Fraser",Pahang,09-3622007,3,109,3.7202083,101.7352996
718,838,PURI PUJANGGA HOTEL,"Universiti Kebangsaan Malaysia,43600 Bangi",Selangor,03-89213361,3,113,2.9198401,101.780868
719,839,PURNAMA HOTEL,"Jalan Buangsiol, 98700 Limbang",Sarawak,085-216700,3,75,4.7566514,115.0078027
720,840,PUTATAN PLATINUM HOTEL,"Lorong Hussin, Jalan Putatan, Putatan town 882200 Kota Kinabalu",Sabah,+60 88-735 111,3,117,5.8807585,116.0496612
721,841,PUTERI GARDEN HOTEL,"Jalan Padang off Jalan Istana, Garden Business Centre, 41000 Klang",Selangor,03-3374 7777,3,107,3.0403597,101.4485547
722,842,PUTRA PUTRI LODGE,"No 26, Tmn Putra Putri, Repoh,01000 Kangar",Perlis,04-978235,3,112,6.447329,100.2127027
723,843,QUALITY HOTEL SHAH ALAM,"Plaza Perangsang, Persiaran Perbandaran , 40000 Shah Alam",Selangor,03-5510 3696,3,129,3.073048,101.5181429
724,844,RED ROCK HOTEL,"202-A, Jalan Macalister, 10400 Georgetown",Pulau Pinang,04-226 6060,3,137,5.4171337,100.3232886
725,845,RED TOMATO HOTEL,"U0134, Jalan Bunga Mawar, 87031 Labuan",Wilayah Persekutuan Labuan,087-412963,3,64,5.2792477,115.2416462
726,846,REDANGKALONG RESORT,"Lot 84-86, Telok Bakau, Pulau Redang, 21090 Kuala Terengganu",Terengganu,09-6221591,3,118,5.7844414,103.0068926
727,847,REFRESHING SPRINGS RESORT,"PT4049, Mukim Sungai Gumut, Kampung Gumut Tambahan,44100 Hulu Selangor",Selangor,019-253 5988,3,60,3.623938,101.5780421
728,848,REGALO HOTEL,"17  19, Jln KL3/10A, Tmn Kota Laksamana, Seksyen 3,75200 Melaka Tengah",Melaka,06-283 3663,3,134,2.2124061,102.264992
729,849,REGALODGE,"131, Jalan Raja Ekram, 30450 Kinta",Perak,05-2425555,3,130,4.6009126,101.0873095
730,850,REGENCY PELAGUS RESORT KAPIT,"P.O. Box 176, Kapit, 96807 Kapit",Sarawak,084-799050,3,55,1.995115,112.933085
731,851,REGENCY PLAZA HOTEL,"No 116, Taman Sri Dagang, Jalan Abang Galang, 97008 Bintulu",Sarawak,086-335111,3,79,3.1695211,113.0424242
732,852,RESIDENCE INN CHERATING ,"Lot 826, Mukim Sungai Karang, 26080 Cherating",Pahang,09-581 9333,3,93,4.129589,103.3867379
733,853,RESORT HOTEL,"Genting Highlands Resort, 69000 Genting Highland",Pahang,03-6101 1118,3,136,3.4235583,101.7916268
734,854,RESORT PCB,"Pantai Cahaya Bulan, P. O. Box 131, 15710 Kota Bharu",Kelantan,09-7744040,3,105,6.1962687,102.2737696
735,855,RESORT SUITES AT BANDAR SUNWAY,"LEVEL 12, RESORT SUITES @ PYRAMID TOWER, PERSIARAN LAGOON, BANDAR SUNWAY, 46150 PETALING JAYA",Selangor,019-6997680,3,96,3.0722645,101.6089545
736,856,RHR HOTEL @ UNITEN,"KM 7, Jalan Ikram - Uniten, 43009 Kajang",Selangor,03-8922 2088,3,69,2.9797834,101.7368881
737,857,RIVER CRUISE HOTEL,"No 32,3436, Kampung Pantai, Kwsn Bandar 14,75200 Melaka Tengah",Melaka,06-2833233,3,75,2.1970557,102.249639
738,858,RIVER PARK HOTEL,"No.51  53, Jalan Maju, 96000 Sibu",Sarawak,084-316688,3,124,2.2848548,111.831561
739,859,RIVER PARK HOTEL (BEAUFORT)087-223 333,"Block F, New Beaufort Jaya, P.O.Box 123, 89807 Beaufort",Sabah,09-312 3953,3,88,5.34461,115.740095
740,860,RIVERTEL HOTEL,"28H, LORONG AMAN, JALAN CHANGKAT JONG, 36000 TELUK INTAN",Perak,05-620 5728,3,50,4.0149416,101.0292755
741,861,ROCANA HOTEL,"B2-B10, Lorong Tun Ismail 8, Sri Dagangan II, 25000 Kuantan",Pahang,09-5173993,3,123,3.817229,103.330138
742,862,ROMPIN BEACH RESORT,"Lot 340, Jalan Pantai Hiburan, 26800 Kuala Rompin",Pahang,09-414 3333,3,115,2.797547,103.5011599
743,863,ROSA HOTEL,"LOT 21  22, JALAN PARAMESWARA, 75000",Melaka,06-2819888,3,111,2.1910535,102.252085
744,864,ROSE COTTAGE HOTEL,"No.76  78, Jalan Kebudayaan 1, Tmn Universiti, 81300 Johor Bahru",Johor,07-5211366,3,66,1.5422487,103.6325408
745,865,ROYAL HOTEL,"No.10-12, Pedada Street, P.O. Box 321, 97000 Bintulu",Sarawak,086-315888,3,100,3.1712035,113.0435164
746,866,ROYAL PARK HOTEL,"Lot 1089-1090, Jalan Buangsiol, P.O Box 325, 98708 Limbang",Sarawak,085-22155,3,132,4.757684,115.0069695
747,867,RUMAH REHAT BUKIT RESIDEN KUALA LIPIS,"Kuala Lipis, 27200 Kuala Lipis",Pahang,09-312 6953,3,138,4.0992526,102.1175404
748,868,RUMAH REHAT TANJUNG LIPIS,"d/a Majlis Daerah Lipis, Kuala Lipis, 27200 Kuala Lipis",Pahang,09-3123953,3,99,4.1797231,102.0545744
